ds,yhat,yhat_lower,yhat_upper,production_type
2020-09-01,12427.100563838903,-10134.124551196068,35416.08870376702,Electricity
2020-10-01,13406.711471544617,-11064.267061387742,36932.669547747944,Electricity
2020-11-01,14756.382443087652,-9690.589691656987,38340.09039180999,Electricity
2020-12-01,16620.83581073155,-5601.954634416791,40108.77495142496,Electricity
2021-01-01,18358.516199507267,-6253.214109471183,42999.63023453553,Electricity
2021-02-01,16272.964874094061,-9150.869781816531,39041.46372816731,Electricity
2021-03-01,16424.941299453294,-7327.570912376096,38790.01762672336,Electricity
2021-04-01,13895.86865650629,-7778.291362475865,40977.824579622225,Electricity
2021-05-01,13687.648431246784,-10205.248237327347,39441.15155473389,Electricity
2021-06-01,13256.061473183798,-9630.37884126225,39564.56538027838,Electricity
2021-07-01,14505.297016381242,-8518.388813545444,38749.18184123924,Electricity
2021-08-01,13657.37011744409,-10911.070042234542,37830.16503310542,Electricity
2021-09-01,13559.50010579683,-9470.253599822494,37467.51090412893,Electricity
2021-10-01,14468.131807282814,-9922.735049959565,35884.86191496869,Electricity
2021-11-01,15845.073400290676,-7758.651990049242,39868.8375965976,Electricity
2021-12-01,17677.53297943644,-5317.443523664292,42539.53695384351,Electricity
2022-01-01,18837.096728519347,-4643.678267679382,43291.64604560038,Electricity
2022-02-01,16862.28698639893,-7328.502501200936,39531.74008869217,Electricity
2022-03-01,16805.37071607042,-7373.272233935992,41914.985622170745,Electricity
2022-04-01,14362.983931611372,-10944.993733400048,39321.97829853192,Electricity
2022-05-01,14162.0891570304,-11372.551889678554,37107.99760179631,Electricity
2022-06-01,13789.534340404516,-8818.136140865503,36897.34190399767,Electricity
2022-07-01,14288.601462520204,-9251.088545597722,38238.24530629719,Electricity
2022-08-01,13438.196730600574,-9834.56888457457,34225.17161457042,Electricity
2022-09-01,13397.384087707487,-11043.680570066468,35939.295497129475,Electricity
2022-10-01,14234.584701328578,-7619.506788560412,37868.22707181184,Electricity
2022-11-01,15639.307050725805,-8626.3458682704,36589.503938537055,Electricity
2022-12-01,17440.156781080084,-5157.349321203747,40459.86294190621,Electricity
2023-01-01,18882.693173566997,-3984.014517280824,43533.008575345266,Electricity
2023-02-01,17016.71077430384,-7069.3043211148515,38730.580415451666,Electricity
2023-03-01,16749.859355609966,-6449.685621042012,40683.779505153296,Electricity
2023-04-01,14397.472220458623,-8542.63821188079,40527.719154345104,Electricity
2023-05-01,14203.581967776829,-11351.640341578284,37503.37973332498,Electricity
2023-06-01,13888.823269318144,-9818.545916029845,38657.95437083874,Electricity
2023-07-01,14845.823852460011,-7981.010717424799,39861.27207155353,Electricity
2023-08-01,13994.769414966611,-9896.992057351952,39039.04052749559,Electricity
2023-09-01,14010.592010308872,-9111.346537646667,37133.35714731274,Electricity
2023-10-01,14775.962043661712,-8886.177922675095,39773.34177037079,Electricity
2023-11-01,16208.961909485564,-8231.516123245028,40572.11989629465,Electricity
2023-12-01,17978.600493571426,-6258.371263310593,40889.94353487763,Electricity
2024-01-01,18530.236354180324,-5753.253163486911,42431.261394825015,Electricity
2024-02-01,16771.082783571168,-7446.983587283808,39044.64143634239,Electricity
2024-03-01,16658.79780737635,-5962.86029479998,41546.00904095139,Electricity
2024-04-01,14046.409165772184,-8425.994244644402,37451.96387859192,Electricity
2024-05-01,13830.60574379922,-10297.205430499545,37297.95949249752,Electricity
2024-06-01,13338.808335815147,-10612.25875947474,35767.482557018186,Electricity
2024-07-01,13678.105460918363,-10844.807856826443,37793.571396566214,Electricity
2024-08-01,12834.46956511935,-10878.455692678672,37119.30347270014,Electricity
2024-09-01,12679.175190084672,-12152.73497652437,35905.64564082087,Electricity
2024-10-01,13658.786096728341,-9511.306270749898,36230.099331986836,Electricity
2024-11-01,15008.45706717292,-10111.398027368274,39724.352886416935,Electricity
2024-12-01,16872.910433755107,-4944.383766054375,40516.76782975238,Electricity
2025-01-01,17641.839594875568,-5291.2345130222275,41358.49084872389,Electricity
2025-02-01,15556.28826836481,-7821.873364442595,38861.06073018562,Electricity
2025-03-01,15708.264692731727,-7499.308273309526,40520.22779244103,Electricity
2025-03-31,13173.576899952692,-10549.828363887253,36670.06189432623,Electricity
2025-04-30,12992.479469444996,-11389.076343736022,35767.76223821991,Electricity
2025-05-31,12789.38637567048,-11780.231193357988,36969.65902880611,Electricity
2025-06-30,12622.881395917439,-11369.078972804387,35877.875490684426,Electricity
2025-07-31,11776.059659355715,-12079.031685154392,35204.08550536101,Electricity
2025-08-31,11903.668169238497,-12484.910172577402,35145.32441955421,Electricity
2025-09-30,12524.390717203405,-10073.800911001108,37578.017429688596,Electricity
2025-10-31,14015.37801320687,-10027.192686590472,37662.92380014435,Electricity
2025-11-30,15723.844281330055,-8328.053831865624,38750.0519392984,Electricity
2025-12-31,16885.92919902736,-4782.558197977423,41303.52307095217,Electricity
2026-01-31,15334.12103678466,-8352.901739135323,40672.480984864225,Electricity
2026-02-28,14433.40782042121,-9578.281835949974,36359.7399762804,Electricity
2011-01-01,4.484684942279897,3.5181201478084962,5.4592512618521996,Geothermal
2011-02-01,4.256614065533946,3.262491792304898,5.272591133575947,Geothermal
2011-03-01,4.355241497182649,3.3206815700893433,5.363429490668091,Geothermal
2011-04-01,4.090443123234802,3.1678551647044437,5.057120479213137,Geothermal
2011-05-01,3.996526620795513,2.9602950259507637,4.975973914081425,Geothermal
2011-06-01,4.240982708213021,3.214440240587384,5.228905306573587,Geothermal
2011-07-01,4.348740505534183,3.292393703190335,5.373465850749177,Geothermal
2011-08-01,4.7155617652235815,3.7091141155867704,5.7577262366936255,Geothermal
2011-09-01,4.806361343371216,3.812913030389078,5.78914924021663,Geothermal
2011-10-01,4.964326192268489,3.974059952944903,5.949101424093173,Geothermal
2011-11-01,5.254972757816017,4.291798726161492,6.31555874370821,Geothermal
2011-12-01,5.128673688237025,4.153108216142728,6.141264770678585,Geothermal
2012-01-01,5.4911410748885014,4.436850177750645,6.427735015485767,Geothermal
2012-02-01,5.424067823303807,4.405814619672904,6.4388205075233,Geothermal
2012-03-01,4.810157225503576,3.8148404446897204,5.80043032004687,Geothermal
2012-04-01,4.996457150921901,4.034071219415853,5.928841929317735,Geothermal
2012-05-01,4.9092191942070444,3.9797929617653622,5.91696879430597,Geothermal
2012-06-01,5.091212350204697,4.06178124763884,6.023038134059545,Geothermal
2012-07-01,5.267125623914599,4.239303985894379,6.256157927743713,Geothermal
2012-08-01,5.401136045523765,4.419766380780231,6.5290240410589035,Geothermal
2012-09-01,5.684613146580299,4.670530667310504,6.709818084767053,Geothermal
2012-10-01,5.8150000772633845,4.7449847892864225,6.758892623143962,Geothermal
2012-11-01,5.859909819106404,4.909061055782297,6.864963946471181,Geothermal
2012-12-01,5.640259611802822,4.6768071648144725,6.7282092227378385,Geothermal
2013-01-01,6.225912705352548,5.184558958685041,7.223133423986693,Geothermal
2013-02-01,5.773527592629197,4.83173830138301,6.728515251282214,Geothermal
2013-03-01,5.729726286626021,4.805872207060733,6.74790296796901,Geothermal
2013-04-01,5.495692583305922,4.506687426148649,6.580491654644743,Geothermal
2013-05-01,5.582050025351812,4.572809498929578,6.541579756358325,Geothermal
2013-06-01,5.775056650163258,4.747912926688776,6.7834761299712945,Geothermal
2013-07-01,5.670491852349401,4.688785476566131,6.652745613127278,Geothermal
2013-08-01,6.0620907663820445,5.051369420300655,7.041691359776773,Geothermal
2013-09-01,6.232048409107376,5.269899086571149,7.236709771635315,Geothermal
2013-10-01,6.467153697688136,5.453967157654679,7.5302170091271705,Geothermal
2013-11-01,6.561114694221367,5.5736345051513965,7.590119502916578,Geothermal
2013-12-01,6.357350735900704,5.436641997033182,7.377953418173104,Geothermal
2014-01-01,6.750132547780072,5.785766963855895,7.69945594489944,Geothermal
2014-02-01,6.659797447237687,5.57009014674681,7.65015818659774,Geothermal
2014-03-01,6.232833362717942,5.232341739003956,7.272233902253745,Geothermal
2014-04-01,6.3124160949508505,5.282554499710654,7.2426569376659735,Geothermal
2014-05-01,5.885877452204747,4.816913512634917,6.937015826983834,Geothermal
2014-06-01,6.179513548143602,5.194645704071182,7.121038769875144,Geothermal
2014-07-01,6.469724371560182,5.44588820222427,7.446627396720127,Geothermal
2014-08-01,6.452270491141005,5.479121250666542,7.419363894422144,Geothermal
2014-09-01,6.958379846380793,5.974874806039165,8.028409995840542,Geothermal
2014-10-01,7.176865930521836,6.207624229484475,8.24806864008304,Geothermal
2014-11-01,7.118517970495539,6.135771018853889,8.173364275255878,Geothermal
2014-12-01,6.834349484779947,5.804672344637579,7.82219671372143,Geothermal
2015-01-01,7.3322805799005355,6.316942190541016,8.30812185517042,Geothermal
2015-02-01,7.260215190462365,6.313885007125898,8.242111780683214,Geothermal
2015-03-01,7.139344664010765,6.095735409642748,8.21923776561197,Geothermal
2015-04-01,7.202954329093924,6.216681091723587,8.22546903442079,Geothermal
2015-05-01,6.8174681559259405,5.849489129862829,7.817402584396315,Geothermal
2015-06-01,6.95522672957931,5.874944660177953,7.992576100044181,Geothermal
2015-07-01,7.116816033509298,6.096183145538212,8.211445718778242,Geothermal
2015-08-01,7.478199431546741,6.4865719259669925,8.488401962083863,Geothermal
2015-09-01,7.576316015164673,6.487978921067727,8.539781416189877,Geothermal
2015-10-01,7.7432750394193475,6.784365119306813,8.722831429365039,Geothermal
2015-11-01,7.887762007610562,6.943671564886466,8.862217025290931,Geothermal
2015-12-01,7.944329618651284,7.0086963330977285,8.978740093429558,Geothermal
2016-01-01,8.154513376382512,7.237653009399134,9.14844094385951,Geothermal
2016-02-01,8.332960729378383,7.285978629616475,9.352583168153986,Geothermal
2016-03-01,7.68649673921165,6.69045784299845,8.724582338887386,Geothermal
2016-04-01,7.7508973351589185,6.708748017827555,8.729501825491901,Geothermal
2016-05-01,7.5922596882534075,6.602620013663034,8.624225779956925,Geothermal
2016-06-01,7.815497202330312,6.8258785666070265,8.832289565096021,Geothermal
2016-07-01,7.840917967964011,6.822012142279286,8.820703390405411,Geothermal
2016-08-01,8.147085486127308,7.156574311223961,9.150382457505588,Geothermal
2016-09-01,8.363206969199442,7.281155132173053,9.340619176112694,Geothermal
2016-10-01,8.519022603508738,7.493286734592024,9.453958109107054,Geothermal
2016-11-01,8.519796075461091,7.508062480388311,9.54211287080953,Geothermal
2016-12-01,8.369251598357243,7.357236555593445,9.438011436460881,Geothermal
2017-01-01,8.994235492965126,7.911827192326093,9.94079735394633,Geothermal
2017-02-01,8.713485432176341,7.612006152714273,9.694397908655823,Geothermal
2017-03-01,8.288885028553143,7.275033765165756,9.331124825774014,Geothermal
2017-04-01,8.443815248794527,7.450022569664418,9.450463663344832,Geothermal
2017-05-01,8.218733199165776,7.274364851497823,9.28775114131017,Geothermal
2017-06-01,8.319405236120552,7.290998835169793,9.30195761510408,Geothermal
2017-07-01,8.450531919386084,7.537835714185913,9.444513753882243,Geothermal
2017-08-01,8.76765228033248,7.79217744263435,9.821011981281082,Geothermal
2017-09-01,9.090472490228768,8.057454571042022,10.09199560287147,Geothermal
2017-10-01,9.214265499695856,8.189581229961039,10.231661346701555,Geothermal
2017-11-01,9.279435956171188,8.250905278339754,10.30095343518778,Geothermal
2017-12-01,9.257049055450196,8.218814227175857,10.227747052232587,Geothermal
2018-01-01,9.441467916097386,8.367819090183069,10.428594464919437,Geothermal
2018-02-01,8.906522227381704,7.902518904642984,9.944125458573454,Geothermal
2018-03-01,9.370425260905373,8.335081511041514,10.346597166049712,Geothermal
2018-04-01,8.913939904110658,7.930401944605795,9.933349575316305,Geothermal
2018-05-01,8.61662510640054,7.558668917526774,9.524789567513615,Geothermal
2018-06-01,8.736027487964762,7.666860851947253,9.778703454379974,Geothermal
2018-07-01,8.844431340278541,7.778912119184397,9.862569818077759,Geothermal
2018-08-01,9.126321443664184,8.115385499223297,10.18430687609552,Geothermal
2018-09-01,9.414419116468295,8.52223319806606,10.489430287053338,Geothermal
2018-10-01,9.568380797366784,8.58488095932789,10.530771963430425,Geothermal
2018-11-01,9.561720731764384,8.553890068352159,10.589166639389253,Geothermal
2018-12-01,9.128550110534869,8.15512035849131,10.14068932415236,Geothermal
2019-01-01,9.838567828191362,8.881652364427826,10.783305953059518,Geothermal
2019-02-01,9.43101204165378,8.423605669673309,10.436314012971883,Geothermal
2019-03-01,8.854272085559831,7.774615074371557,9.77858698721281,Geothermal
2019-04-01,8.648889530601378,7.607564229199907,9.64645100993125,Geothermal
2019-05-01,8.73004100636381,7.636680198486035,9.755401607226496,Geothermal
2019-06-01,8.582557244945685,7.556119840150888,9.56455910768309,Geothermal
2019-07-01,8.954120656319642,7.976613306111691,9.931131058458474,Geothermal
2019-08-01,9.083795837305226,7.996908689386504,10.055704654506075,Geothermal
2019-09-01,9.225636555785556,8.170819110571522,10.169345788008172,Geothermal
2019-10-01,9.366605869147566,8.459103599266163,10.427146636833706,Geothermal
2019-11-01,9.695469208418562,8.657317434309343,10.688738493809415,Geothermal
2019-12-01,9.257301969184855,8.140722649758066,10.331090598887645,Geothermal
2020-01-01,9.542465687501476,8.471432458667923,10.586312003573347,Geothermal
2020-02-01,9.354068311095988,8.333601235116317,10.294414827690629,Geothermal
2020-03-01,9.126637444266146,8.163156091573786,10.185838566533803,Geothermal
2020-04-01,9.086792026973935,8.087435603981575,10.16362929270151,Geothermal
2020-05-01,8.957904065446957,8.0036444970652,9.918619379598391,Geothermal
2020-06-01,8.656295482014372,7.735459327956092,9.679508776069172,Geothermal
2020-07-01,8.832403083392938,7.8990694181384855,9.81948688518945,Geothermal
2020-08-01,9.237889460727724,8.198841865183944,10.138590924785023,Geothermal
2020-09-01,9.389769493902032,8.406101605378367,10.420559433573237,Geothermal
2020-10-01,9.27425505992134,8.325115662492356,10.259600166084827,Geothermal
2020-11-01,9.42672401429015,8.50677678514267,10.43554699245632,Geothermal
2020-12-01,9.251928805998523,8.185932723043669,10.224343460827317,Geothermal
